tanggal_cuaca,suhu,kelembaban,kecepatan_angin,curah_hujan,radiasi_matahari
2023-12-20,28.266668,64.033516,15.141414,0.0,26.16
2023-12-21,28.406252,68.67195,14.154915,0.0,23.95
2023-12-22,29.04167,72.78276,10.440001,1.7,22.45
2023-12-23,28.112497,80.385635,13.75558,8.700001,20.2
2023-12-24,27.075003,84.4867,12.074766,8.8,19.88
2023-12-25,26.516665,85.608696,10.931203,9.200001,15.36
2023-12-26,27.145836,85.65924,10.308831,13.3,19.44
2023-12-27,27.433332,85.08628,12.979984,16.699999,23.02
2023-12-28,27.527086,86.65409,11.269782,7.2,19.16
2023-12-29,27.050003,87.16522,14.512064,10.5,20.28
2023-12-30,26.8125,88.502144,11.013882,24.2,19.12
2023-12-31,26.802084,87.65655,10.948973,11.0,16.81
2024-01-01,27.379171,84.550835,10.163227,8.4,17.55
2024-01-02,25.758331,91.00522,8.654986,29.500002,8.2
2024-01-03,25.210417,92.78229,15.077082,59.8,9.16
2024-01-04,26.64792,84.113365,10.829959,15.9,22.0
2024-01-05,26.785418,85.87103,8.759178,9.6,20.85
2024-01-06,26.025002,89.523476,11.885453,12.400001,17.01
2024-01-07,26.302078,89.78156,7.69592,13.499999,12.87
2024-01-08,27.356247,83.284584,8.4042845,2.7,20.56
2024-01-09,26.841667,87.225716,12.682018,20.400002,15.97
2024-01-10,26.8375,87.54081,11.592895,14.5,16.62
2024-01-11,27.69792,81.252205,12.324414,1.4,22.82
2024-01-12,27.560417,81.51316,13.237038,1.7000002,19.82
2024-01-13,26.943748,85.67089,10.823973,7.7999997,20.9
2024-01-14,27.43125,84.13143,10.383987,2.8,21.84
2024-01-15,27.8125,79.9287,15.273505,0.3,19.71
2024-01-16,27.335417,82.01074,13.551501,4.4999995,17.67
2024-01-17,27.231249,81.999626,21.288757,2.5999997,17.16
2024-01-18,25.69375,86.78281,20.16,13.799999,9.16
2024-01-19,28.081247,71.691895,25.417631,0.0,24.49
2024-01-20,27.645834,77.422905,18.430452,5.7,22.63
2024-01-21,28.1875,72.04013,18.947083,0.6,17.37
2024-01-22,28.370834,73.003395,16.434305,0.5,21.65
2024-01-23,27.922915,75.91616,19.110542,1.5,23.46
2024-01-24,28.072916,77.39036,16.676977,1.1,23.8
2024-01-25,26.599998,84.941925,13.324863,4.0,17.99
2024-01-26,26.054169,87.59042,10.636766,27.100004,17.93
2024-01-27,25.770836,88.34039,11.808878,25.800001,16.91
2024-01-28,25.831247,89.89419,10.446206,21.400002,14.37
2024-01-29,26.362501,86.78994,13.891522,11.5,17.02
2024-01-30,26.093748,89.023895,10.24578,20.600002,14.46
2024-01-31,26.764585,87.04584,12.849528,13.1,17.99
2024-02-01,27.031252,85.26766,13.039754,11.8,19.45
2024-02-02,26.087496,88.62612,12.144331,12.0,14.46
2024-02-03,26.862497,84.726166,11.874544,2.1999998,19.0
2024-02-04,26.4125,87.695305,12.4811535,5.1999993,15.39
2024-02-05,25.897917,89.29766,13.138765,8.3,12.89
2024-02-06,26.629168,84.56826,16.279802,3.0,20.48
2024-02-07,27.122911,83.04103,10.739832,4.5,23.21
2024-02-08,27.379166,84.20851,10.587917,4.5,23.35
2024-02-09,26.483335,87.15542,12.287555,5.8,18.58
2024-02-10,26.897917,83.90598,15.580141,9.400001,23.08
2024-02-11,27.012497,83.72569,13.783817,6.8,21.79
2024-02-12,27.05208,85.22091,13.783817,9.200001,21.34
2024-02-13,26.6875,87.92487,8.287822,18.700003,16.64
2024-02-14,27.304167,87.21397,12.904882,11.1,20.71
2024-02-15,26.600004,89.41159,11.212135,12.099998,15.29
2024-02-16,26.445833,87.990265,16.075521,15.400003,19.12
2024-02-17,26.891663,87.0321,9.565437,2.3999999,16.25
2024-02-18,27.06875,87.03115,11.165805,5.5,20.47
2024-02-19,27.820833,83.16285,12.620554,0.0,24.73
2024-02-20,27.179167,86.34692,12.031756,10.100001,12.92
2024-02-21,28.312498,80.03137,12.849528,0.2,20.28
2024-02-22,28.835413,75.34532,14.336861,0.8,21.15
2024-02-23,26.933334,86.93104,9.290511,12.6,17.62
2024-02-24,26.370829,88.36774,13.138765,22.0,16.69
2024-02-25,27.214586,84.63044,12.979984,6.3999996,19.81
2024-02-26,27.391668,84.834114,11.367109,6.5000005,21.64
2024-02-27,25.827082,89.54541,7.7043357,34.6,10.97
2024-02-28,26.449999,88.60305,6.6087217,11.300001,13.14
2024-02-29,27.279167,85.30807,12.287555,7.6,18.95
2024-03-01,26.735413,89.77274,10.685391,12.2,16.14
2024-03-02,26.620836,88.38852,10.464797,7.2999997,15.45
2024-03-03,27.691668,83.44464,14.336861,6.0,19.77
2024-03-04,27.683334,81.30493,16.595179,11.8,18.89
2024-03-05,27.806246,82.75815,14.917212,8.700001,16.93
2024-03-06,27.554167,83.64977,15.281989,7.2,17.02
2024-03-07,27.2125,84.39602,20.617662,8.5,17.23
2024-03-08,25.750002,90.85093,12.768586,9.499999,7.37
2024-03-09,26.36875,87.72492,12.7279215,3.8,13.13
2024-03-10,26.102081,89.24075,17.339897,37.5,16.59
2024-03-11,26.543749,85.249214,16.78156,8.500001,16.91
2024-03-12,25.960417,88.934715,20.68356,24.6,17.45
2024-03-13,25.77917,88.74354,18.681883,8.700001,12.1
2024-03-14,26.427084,87.19061,16.263872,4.5000005,14.86
2024-03-15,26.19375,85.37469,17.58481,5.2999997,18.44
2024-03-16,26.635414,83.04899,16.87398,3.3,18.91
2024-03-17,27.662498,77.18575,16.56,1.0000001,22.29
2024-03-18,28.170835,73.191086,19.959719,0.4,24.23
2024-03-19,27.704168,71.67464,16.575644,0.0,25.81
2024-03-20,26.664583,81.91604,15.124284,4.6,21.69
2024-03-21,26.17083,88.24711,6.489992,10.400001,16.21
2024-03-22,27.666666,84.59875,12.7279215,5.2,23.72
2024-03-23,27.075003,85.63148,13.896187,9.2,21.16
2024-03-24,26.579165,88.395805,15.124284,19.6,18.94
2024-03-25,27.585417,82.57695,10.182337,1.1,20.76
2024-03-26,26.414583,89.49656,11.874544,16.599998,16.24
2024-03-27,26.924997,87.20449,12.496719,6.5999994,20.78
2024-03-28,27.022917,85.76136,14.494192,5.6,21.99
2024-03-29,27.414581,85.78953,10.805999,8.099999,20.46
2024-03-30,27.164589,86.17504,10.446206,11.799999,21.45
2024-03-31,27.170835,87.06834,11.792404,3.7,21.84
2024-04-01,27.410421,87.672676,7.5685663,4.2,18.29
2024-04-02,26.816666,90.05973,7.208994,14.900001,13.82
2024-04-03,27.466667,87.06606,9.3876505,5.0,20.24
2024-04-04,27.650002,87.16982,6.162207,9.6,20.61
2024-04-05,27.749998,88.04127,4.8965297,6.9,18.35
2024-04-06,28.0625,84.29836,10.805999,6.0,22.14
2024-04-07,28.183332,81.38467,10.1887,0.8000001,22.76
2024-04-08,27.706251,85.53342,9.0645685,12.100001,17.75
2024-04-09,27.54583,83.84058,10.799999,1.5,19.24
2024-04-10,27.527086,86.88733,8.78872,6.5999994,19.65
2024-04-11,26.187498,89.941444,10.966713,22.900002,14.68
2024-04-12,27.59375,86.04052,9.826088,6.5,21.3
2024-04-13,27.008331,86.60281,11.304229,3.1,18.84
2024-04-14,27.535416,86.38586,11.440979,6.7,19.7
2024-04-15,27.883337,85.46481,14.372974,5.2999997,21.35
2024-04-16,26.837496,88.07862,14.255272,8.5,19.43
2024-04-17,27.03125,87.42063,8.669949,8.0,20.74
2024-04-18,27.237501,86.90011,10.296251,4.7999997,19.5
2024-04-19,27.393747,87.39814,13.551501,14.1,18.45
2024-04-20,26.737497,90.08303,8.557102,28.500002,14.34
2024-04-21,27.75208,85.55099,8.942214,2.8999996,20.12
2024-04-22,27.470833,87.97097,9.47012,12.300001,16.78
2024-04-23,27.539587,86.288574,8.654986,16.300001,19.64
2024-04-24,27.095833,88.40808,8.891344,20.1,16.71
2024-04-25,27.3125,87.71186,10.966713,11.500001,18.56
2024-04-26,26.987501,89.16207,14.291592,26.399998,17.01
2024-04-27,27.95208,83.555664,11.5199995,0.3,20.39
2024-04-28,28.612497,80.33089,13.722565,3.6000001,20.52
2024-04-29,27.977083,84.59042,8.287822,8.6,18.09
2024-04-30,27.245834,89.21679,8.089993,13.900002,12.12
2024-05-01,27.660418,85.9661,9.531505,12.0,17.59
2024-05-02,27.695831,85.35052,12.768586,9.3,19.68
2024-05-03,28.050001,81.560646,8.217153,1.7,19.49
2024-05-04,28.047918,81.305244,9.085988,2.3,20.39
2024-05-05,27.749998,80.923416,11.720751,12.4,18.42
2024-05-06,28.654161,76.14568,5.8603754,0.3,21.08
2024-05-07,28.270838,78.51804,9.178235,0.90000004,19.41
2024-05-08,27.797918,82.55144,10.636766,5.8999996,19.33
2024-05-09,28.2875,81.57994,13.1041975,7.6,19.98
2024-05-10,27.627085,84.732475,13.755579,4.2999997,19.62
2024-05-11,28.420835,79.163635,11.720751,0.9000001,20.51
2024-05-12,27.18542,88.44515,9.531505,33.100002,16.44
2024-05-13,27.020834,89.41928,10.137692,1.2,12.62
2024-05-14,28.743746,79.70713,11.542478,1.0,19.88
2024-05-15,27.89583,83.63679,8.669949,4.2999997,19.13
2024-05-16,28.137499,81.0187,10.805999,0.3,20.11
2024-05-17,28.0,81.54006,11.304229,5.0000005,19.8
2024-05-18,28.120832,79.89094,13.979872,3.3,20.0
2024-05-19,28.597914,77.92329,10.853866,0.1,20.48
2024-05-20,28.366667,79.009575,11.090103,8.2,18.91
2024-05-21,27.32292,86.28015,10.739832,10.0,17.58
2024-05-22,26.747917,88.22217,11.620809,11.700001,16.94
2024-05-23,26.65,89.37872,8.647496,15.8,14.86
2024-05-24,25.227083,93.87217,7.342588,40.999996,3.33
2024-05-25,28.231249,81.48568,10.308831,0.0,19.08
2024-05-26,28.566666,81.59594,9.178235,0.8,19.73
2024-05-27,27.95833,84.21847,14.003029,5.0,19.16
2024-05-28,27.650002,84.4457,11.808878,3.0,18.73
2024-05-29,27.847916,82.20074,9.779817,1.0000001,18.75
2024-05-30,28.268751,81.41546,12.599998,1.2,18.03
2024-05-31,27.429167,87.24405,11.304229,3.1,14.76
2024-06-01,27.433329,87.058495,9.449572,7.2999997,15.25
2024-06-02,26.37708,87.96102,10.829959,7.6,17.55
2024-06-03,28.002083,82.878975,8.891344,0.70000005,18.93
2024-06-04,27.616667,83.50776,6.696387,1.0,19.21
2024-06-05,27.993746,77.27931,11.525623,0.8,20.37
2024-06-06,27.535421,79.96961,10.8955765,1.0,19.13
2024-06-07,27.697914,78.52996,10.97262,1.1,18.89
2024-06-08,26.779165,86.8273,9.178235,13.700001,15.39
2024-06-09,27.679167,84.60299,10.661107,6.7,19.08
2024-06-10,26.102087,89.2125,16.78156,15.300001,15.06
2024-06-11,26.102083,88.54699,12.031756,9.200001,15.84
2024-06-12,26.402084,88.10198,11.770403,10.599999,14.86
2024-06-13,27.28125,84.627365,9.007196,10.8,18.27
2024-06-14,26.868752,86.41119,10.495713,6.8999996,18.01
2024-06-15,26.385416,88.032936,7.5685663,9.700002,14.79
2024-06-16,27.370832,82.42287,8.707238,0.8,18.36
2024-06-17,26.433332,86.71942,11.435313,9.3,14.27
2024-06-18,27.52083,79.69069,10.823973,0.0,19.48
2024-06-19,27.449995,76.193275,10.538843,0.0,20.69
2024-06-20,27.199999,74.959915,11.525623,0.3,20.75
2024-06-21,26.935417,79.037575,9.531505,0.0,18.17
2024-06-22,27.15625,73.803734,14.241629,0.0,19.14
2024-06-23,27.447916,77.471596,11.592894,0.8000001,18.13
2024-06-24,27.197916,83.35015,10.24578,6.0,17.73
2024-06-25,27.66041,79.21515,11.901798,0.4,18.94
2024-06-26,27.393747,83.24717,12.24,4.6,18.43
2024-06-27,26.891665,86.92449,11.5199995,9.200002,17.3
2024-06-28,26.297918,89.03409,11.720751,6.3,15.96
2024-06-29,27.08333,82.67029,13.039754,0.5,19.06
2024-06-30,26.802084,85.57337,9.904906,7.4,17.71
2024-07-01,26.35208,86.09704,10.464798,4.9,16.37
2024-07-02,27.314585,81.65307,9.957108,1.6000001,19.29
2024-07-03,26.141668,86.6785,9.531505,11.200002,13.39
2024-07-04,26.579168,85.23754,17.373497,6.3999996,16.9
2024-07-05,25.112501,90.12677,15.725037,18.0,12.28
2024-07-06,26.039587,85.20789,8.759178,5.7,11.7
2024-07-07,26.650002,84.840065,10.296251,26.399998,19.02
2024-07-08,26.170832,86.0662,9.3669195,10.900002,16.92
2024-07-09,27.306252,78.88119,10.440001,0.0,19.31
2024-07-10,26.854166,80.014595,11.966953,0.2,19.91
2024-07-11,26.983328,72.727356,10.239453,0.0,20.66
2024-07-12,25.966667,72.867744,11.659777,0.0,21.42
2024-07-13,26.231247,70.69482,10.440001,0.0,20.81
2024-07-14,26.154167,71.13993,8.049845,0.0,21.15
2024-07-15,26.510416,70.03805,13.202726,0.0,21.17
2024-07-16,26.827085,75.52865,11.304229,0.2,18.32
2024-07-17,27.281252,77.33023,8.4042845,0.3,19.95
2024-07-18,27.587502,73.07853,10.787993,0.4,19.74
2024-07-19,27.391668,73.145226,14.440443,0.0,20.88
2024-07-20,27.677084,71.78721,17.873556,0.0,20.32
2024-07-21,27.745836,73.1137,19.110542,0.0,19.74
2024-07-22,27.908333,71.33398,16.992609,0.0,20.42
2024-07-23,27.42708,74.85702,12.429127,1.3000001,14.97
2024-07-24,26.79583,80.268654,11.792404,1.1000001,18.68
2024-07-25,27.485418,76.04131,18.888851,0.4,19.56
2024-07-26,28.043749,70.977715,16.394829,0.0,21.08
2024-07-27,27.929167,70.511986,10.829958,0.5,20.15
2024-07-28,28.152082,68.88688,13.979871,0.1,20.46
2024-07-29,28.002085,67.54658,11.304229,0.0,21.07
2024-07-30,27.939583,71.099174,19.06301,0.0,20.87
2024-07-31,27.529167,76.08976,12.57426,1.7,19.61
2024-08-01,26.314583,84.31733,11.720751,13.700001,18.48
2024-08-02,26.691666,83.21136,12.682018,8.4,19.27
2024-08-03,27.518747,77.39858,12.620554,0.3,20.25
2024-08-04,26.475004,82.55677,14.458382,4.0,17.62
2024-08-05,27.429169,72.828026,17.654688,0.0,21.81
2024-08-06,27.57708,72.4116,19.881649,0.0,19.92
2024-08-07,27.84375,73.51888,10.8955765,2.4,19.31
2024-08-08,28.241669,72.78921,17.10284,1.0,20.96
2024-08-09,27.714579,74.77008,15.856356,0.4,20.4
2024-08-10,27.297918,79.27314,12.43434,2.2,19.21
2024-08-11,27.327085,69.778595,16.595179,0.0,18.25
2024-08-12,26.92292,69.39536,17.935081,0.0,22.84
2024-08-13,27.425003,69.56237,18.844202,0.0,21.95
2024-08-14,27.964579,71.08853,19.164719,0.0,20.55
2024-08-15,27.891663,71.92148,16.563911,0.3,20.63
2024-08-16,28.081251,73.13059,20.633371,0.1,18.24
2024-08-17,28.095835,74.38824,14.081478,0.5,21.01
2024-08-18,27.933334,73.80291,16.23596,0.0,22.35
2024-08-19,27.654167,74.52192,16.919998,0.0,21.8
2024-08-20,27.989588,73.43803,16.039202,0.70000005,21.39
2024-08-21,28.433332,72.471886,16.981165,0.3,21.8
2024-08-22,28.308332,70.8672,16.203999,0.0,20.06
2024-08-23,27.770828,73.04991,16.56,1.3000001,21.71
2024-08-24,27.495836,71.646126,20.12461,0.1,19.87
2024-08-25,28.252085,68.274475,19.559633,0.0,21.56
2024-08-26,28.6,68.50179,19.245697,0.0,21.35
2024-08-27,28.972916,62.32639,23.051247,0.0,20.64
2024-08-28,28.7875,65.25291,20.172853,0.3,19.79
2024-08-29,27.935417,68.02355,17.057314,0.0,21.44
2024-08-30,28.158333,67.386375,18.391735,0.0,23.17
2024-08-31,28.654167,69.91983,17.339897,0.1,21.96
2024-09-01,28.372915,77.20905,15.158522,4.5,21.43
2024-09-02,27.552078,80.47459,15.39184,3.8,21.46
2024-09-03,27.935417,72.470085,18.709612,0.3,21.36
2024-09-04,27.866669,73.357414,17.339897,15.200001,20.5
2024-09-05,28.44375,73.62014,14.33234,1.3000001,21.42
2024-09-06,29.945833,60.981655,18.864824,0.0,23.9
2024-09-07,29.4125,63.08408,20.364674,0.5,22.87
2024-09-08,27.441668,79.483925,13.684735,11.1,18.66
2024-09-09,26.512499,85.22082,12.224107,19.300001,18.41
2024-09-10,27.03333,79.00454,13.70839,2.2,13.82
2024-09-11,26.945831,80.380135,14.408997,12.000001,21.42
2024-09-12,26.93958,80.69253,12.245294,0.4,21.87
2024-09-13,27.595833,69.35635,10.8955765,0.0,24.2
2024-09-14,27.420832,69.38559,15.111424,0.0,24.36
2024-09-15,28.010416,68.43362,12.313893,0.0,23.51
2024-09-16,27.71875,65.81906,14.05845,0.0,24.45
2024-09-17,27.337503,66.836754,18.03237,0.0,24.45
2024-09-18,27.577082,67.76967,13.441071,0.0,24.81
2024-09-19,27.831253,70.596886,15.986595,0.0,23.66
2024-09-20,28.095833,75.25529,14.84318,0.0,22.77
2024-09-21,28.679167,76.08273,14.154915,1.7,21.75
2024-09-22,28.454163,76.63372,11.720751,1.2,21.06
2024-09-23,27.022917,83.05058,14.973576,11.5,16.39
2024-09-24,27.502085,79.41827,11.16145,5.0,21.02
2024-09-25,26.910421,82.42317,11.525623,18.100002,20.72
2024-09-26,27.785418,82.11852,10.441552,0.70000005,23.36
2024-09-27,27.335413,86.19946,11.203464,13.1,18.64
2024-09-28,27.86042,79.74279,11.190442,3.5999997,22.23
2024-09-29,27.977083,78.27073,13.346729,0.4,23.39
2024-09-30,28.299997,75.03538,11.53265,1.8,23.3
2024-10-01,28.197916,78.39945,11.159999,0.8000001,22.47
2024-10-02,27.470839,82.174995,14.33234,7.5000005,20.3
2024-10-03,27.054169,83.932625,13.934605,21.900002,21.14
2024-10-04,27.139585,83.276184,12.921192,3.0,20.64
2024-10-05,27.179169,83.08429,12.257194,6.0,21.47
2024-10-06,27.781252,75.49436,20.688257,0.0,23.51
2024-10-07,28.193748,71.799225,17.325876,0.0,23.74
2024-10-08,28.360418,74.64927,15.137133,2.0,22.71
2024-10-09,28.06042,77.20588,16.165964,4.8,22.91
2024-10-10,28.610418,75.643776,14.238215,1.7000002,22.46
2024-10-11,27.702082,82.93835,17.363237,14.2,18.15
2024-10-12,27.229166,84.69058,14.588885,13.6,17.09
2024-10-13,27.564583,81.712494,13.75558,7.3,22.38
2024-10-14,28.393751,75.65549,10.105681,1.5,22.98
2024-10-15,28.697916,73.90952,17.311846,0.3,24.83
2024-10-16,28.529167,62.248154,12.461669,0.0,24.83
2024-10-17,28.160418,66.13885,14.721535,0.0,23.98
2024-10-18,28.702082,69.00766,14.561099,0.70000005,23.64
2024-10-19,29.208334,58.971104,17.393066,0.0,25.55
2024-10-20,29.04792,65.89092,15.385525,0.1,23.83
2024-10-21,29.495834,66.25126,16.069473,0.0,23.57
2024-10-22,29.297918,69.8087,15.172407,2.1,22.24
2024-10-23,28.15833,78.23756,12.261158,9.1,21.39
2024-10-24,27.995832,77.93699,15.890034,0.4,22.92
2024-10-25,28.970835,65.20107,19.8,0.0,26.05
2024-10-26,29.341661,67.270515,14.275713,0.0,23.54
2024-10-27,29.552084,68.21644,11.633348,0.90000004,23.57
2024-10-28,29.477081,71.71753,14.455019,0.1,24.02
2024-10-29,29.183334,71.4903,13.14493,3.3,21.99
2024-10-30,28.727083,73.6545,14.238215,2.7999997,22.69
2024-10-31,27.90625,79.10984,15.156386,10.5,19.74
2024-11-01,27.439589,82.63851,16.595179,10.7,18.51
2024-11-02,26.03125,88.73347,15.10821,12.700001,15.51
2024-11-03,26.752083,85.08727,8.827343,16.7,17.65
2024-11-04,26.24792,87.13908,13.184308,13.100001,17.99
2024-11-05,26.214584,87.423004,15.316933,13.3,18.67
2024-11-06,26.822914,84.383766,11.679213,8.1,21.96
2024-11-07,28.174997,76.60272,10.897063,0.3,23.79
2024-11-08,27.74375,79.5752,11.953409,8.200001,20.55
2024-11-09,27.291666,82.80018,14.118243,10.0,18.41
2024-11-10,26.637499,85.67397,12.440851,24.499998,19.13
2024-11-11,26.456251,87.20098,11.362834,11.099999,16.42
2024-11-12,27.327085,86.24732,9.9571085,10.799999,19.23
2024-11-13,28.120834,81.32818,7.4867883,2.3999999,23.04
2024-11-14,28.077082,80.818596,8.557102,10.200001,21.94
2024-11-15,27.395834,84.20939,9.734987,8.700001,20.34
2024-11-16,27.029165,84.90681,8.694204,6.7,17.66
2024-11-17,26.899996,85.39689,8.490582,10.600001,17.11
2024-11-18,27.931252,80.92306,5.637765,8.9,23.58
2024-11-19,27.816671,80.24005,9.741642,3.2999997,21.88
2024-11-20,27.729166,80.43406,7.102591,5.299999,22.07
2024-11-21,27.400002,83.11873,10.436895,6.4999995,20.31
2024-11-22,27.752083,83.77293,6.2145634,13.0,18.13
2024-11-23,27.612497,83.41714,10.486448,11.900002,17.95
2024-11-24,28.191666,81.30196,9.9408245,15.7,19.68
2024-11-25,28.685415,78.3628,10.373061,2.3,21.98
2024-11-26,27.56458,83.15403,8.311245,6.8999996,15.68
2024-11-27,27.8375,78.37384,11.052058,0.7,17.25
2024-11-28,28.231249,75.06938,14.275713,0.5,19.29
2024-11-29,29.160418,71.45716,13.00243,3.9,21.34
2024-11-30,28.906248,73.868385,12.659004,16.3,19.89
2024-12-01,27.643751,77.98707,18.709612,7.1,17.09
2024-12-02,26.177084,83.56237,15.338071,13.299999,9.44
2024-12-03,25.81875,86.29212,12.882267,15.900001,7.49
2024-12-04,26.266665,86.73029,13.238261,12.600002,13.45
2024-12-05,25.964584,89.04708,10.062305,11.000001,5.93
2024-12-06,27.135416,85.74714,6.5024605,14.6,17.58
2024-12-07,27.025002,86.13611,9.693296,19.6,15.91
2024-12-08,26.9625,86.52209,9.335737,18.000002,13.24
2024-12-09,27.045832,83.942535,15.481046,6.8,17.4
2024-12-10,27.477087,80.5158,14.169785,8.699999,16.92
2024-12-11,28.172915,74.03176,16.986889,1.9000001,22.27
2024-12-12,28.091665,75.056015,16.810495,3.2,21.14
2024-12-13,27.272917,80.261665,14.009968,9.5,15.35
2024-12-14,26.106249,87.2931,11.032987,21.6,10.52
2024-12-15,26.516665,86.285576,11.811622,12.600001,14.98
2024-12-16,27.139585,81.28663,10.385547,12.3,16.43
2024-12-17,27.825003,77.83239,18.561832,3.7,21.06
2024-12-18,26.61875,85.2846,12.825552,22.700003,16.96
2024-12-19,26.570833,85.4657,11.052058,12.900001,20.02
2024-12-20,26.702082,84.228806,12.996199,19.099998,19.09
2024-12-21,27.05625,85.41978,9.807935,4.2999997,18.95
2024-12-22,26.620832,87.06516,10.548061,12.099999,16.17
2024-12-23,26.037498,87.15978,8.311245,25.400003,12.07
2024-12-24,26.58333,85.21238,9.5535755,14.500002,15.31
2024-12-25,27.48958,80.98539,13.31635,1.6,14.31
2024-12-26,28.466665,75.38831,9.6932955,1.3000001,21.9
2024-12-27,29.039583,66.92564,12.825552,0.2,21.68
2024-12-28,27.970833,77.9304,10.134495,1.9,16.37
2024-12-29,27.095833,77.26943,14.597767,4.2,14.67
2024-12-30,27.82292,75.39692,14.917212,1.2,21.85
2024-12-31,26.260414,83.61029,15.172409,15.4,16.51
2025-01-01,27.674995,78.10764,9.396275,0.6,19.61
2025-01-02,27.964584,79.72236,9.648067,2.2,23.1
2025-01-03,28.260416,76.29979,16.021011,1.1,23.09
2025-01-04,27.722916,76.24697,9.224011,18.5,18.59
2025-01-05,27.516668,78.08671,12.221456,8.400001,21.76
2025-01-06,26.743752,82.71621,11.500296,30.500004,19.33
2025-01-07,26.312498,84.88806,13.393983,12.6,16.96
2025-01-08,25.691666,89.44445,7.6409945,30.200003,7.8
2025-01-09,27.304167,81.63878,11.448055,7.799999,23.45
2025-01-10,26.800003,82.60425,14.447172,8.1,20.12
2025-01-11,27.245832,80.01011,14.133153,2.7000003,17.06
2025-01-12,27.091665,80.93195,12.708815,7.4000006,19.99
2025-01-13,26.237497,85.24374,10.873252,16.3,12.92
2025-01-14,27.393747,80.157486,11.534054,2.6000001,20.92
2025-01-15,27.38125,80.40903,12.32047,4.2000003,18.4
2025-01-16,27.114584,81.333176,12.313894,6.5,19.11
2025-01-17,25.695833,88.96656,12.81165,59.899994,9.48
2025-01-18,26.429169,85.68191,14.512064,20.8,19.27
2025-01-19,25.01042,90.81821,11.7,23.899996,8.22
2025-01-20,25.520834,88.240974,13.392774,17.800001,15.82
2025-01-21,26.34167,83.58622,10.51576,3.1,14.07
2025-01-22,26.504166,86.12382,8.654987,2.3,16.3
2025-01-23,26.568748,87.0214,12.108261,16.7,18.3
2025-01-24,26.641668,86.27875,9.0018,11.5,20.56
2025-01-25,27.154167,81.30443,11.402683,8.800001,19.41
2025-01-26,27.15625,78.53989,11.39842,1.9,19.29
2025-01-27,25.431252,88.69929,12.059999,36.3,10.58
2025-01-28,25.104166,88.8572,14.291592,31.9,13.2
2025-01-29,26.027082,81.67092,17.339897,7.3999996,18.91
2025-01-30,26.452085,81.98121,14.081477,1.9000002,20.81
2025-01-31,26.4375,84.789635,14.230248,6.8,18.88
2025-02-01,27.174997,80.01325,11.892265,7.299999,17.7
2025-02-02,27.908333,76.63964,12.632101,2.5999997,21.39
2025-02-03,26.647917,81.83961,14.81259,13.800001,15.31
2025-02-04,26.787498,79.81314,15.631007,9.099999,17.74
2025-02-05,26.262503,83.68148,13.878688,5.8999996,17.47
2025-02-06,26.629168,82.520485,13.184308,7.2000003,20.26
2025-02-07,25.881254,87.11486,11.13384,23.100002,18.61
2025-02-08,26.091667,84.58967,11.132385,16.000002,18.36
2025-02-09,26.249998,84.852715,10.548061,6.7999997,20.54
2025-02-10,26.856249,84.0718,10.315115,8.2,21.26
2025-02-11,28.000002,79.803825,9.449572,1.9,23.12
2025-02-12,28.302086,77.62909,7.968939,1.9000001,21.85
2025-02-13,28.227081,77.171005,11.892265,0.5,20.12
2025-02-14,27.243752,80.01622,11.457958,3.0,18.17
2025-02-15,26.747917,83.858315,8.65873,4.7999997,20.22
2025-02-16,26.422915,85.93082,9.375563,6.5,15.25
2025-02-17,26.629168,84.80501,10.990322,10.299999,21.75
2025-02-18,25.397917,88.33981,11.48761,20.1,15.51
2025-02-19,27.120834,81.85898,10.04458,2.6999998,22.83
2025-02-20,27.275003,80.77647,12.549757,0.8000001,19.24
2025-02-21,26.670835,83.76286,10.8792095,7.799999,16.49
2025-02-22,25.470833,88.77973,9.531505,22.500002,13.37
2025-02-23,25.960417,86.48544,9.080639,13.999998,18.51
2025-02-24,26.10417,87.16869,7.754637,12.9,19.16
2025-02-25,26.337502,86.74216,5.815978,9.6,12.71
2025-02-26,26.633333,86.28173,8.019601,9.4,20.81
2025-02-27,27.004171,83.67038,8.477216,8.3,22.47
2025-02-28,27.297918,84.92997,8.43699,5.1,20.82
2025-03-01,27.50208,84.94894,9.734987,5.7,22.8
2025-03-02,26.86458,86.118385,7.689603,22.7,17.48
2025-03-03,26.027084,89.153595,8.131936,22.2,11.42
2025-03-04,27.291664,85.73177,10.041354,10.2,20.31
2025-03-05,27.189585,83.883415,11.431062,14.900001,21.86
2025-03-06,27.431252,81.37429,14.730336,4.6999993,18.8
2025-03-07,26.927084,85.2765,10.990322,11.1,18.94
2025-03-08,25.920832,88.445946,8.37532,15.099999,12.24
2025-03-09,26.350004,87.588875,6.889557,13.8,16.57
2025-03-10,27.591667,82.32315,8.790563,9.599998,20.69
2025-03-11,26.895836,85.827354,9.595874,16.800001,19.18
2025-03-12,27.822916,83.14913,8.133928,2.1999998,21.31
2025-03-13,27.439585,82.37902,13.722565,14.200001,21.53
2025-03-14,26.349997,84.678734,16.279802,23.899998,15.16
2025-03-15,27.010416,82.26426,13.926464,11.300001,17.61
2025-03-16,25.735415,88.10885,12.601285,33.9,18.09
2025-03-17,25.879168,86.44336,8.553314,19.500004,11.66
2025-03-18,26.43959,85.20804,11.079873,24.499998,19.93
2025-03-19,27.393751,81.10826,13.708391,0.9,18.63
